dates,open,high,low,close,volume,tickers
2018-10-5,326.7666662730187,327.4916629575414,325.56418426834244,326.3889757789885,984,BBB
2018-10-8,324.44028127238744,325.21932945431075,323.4552840145652,324.8496519003386,958,BBB
2018-10-9,324.8496519003386,325.85975977935504,323.5130912376715,323.5130912376715,1150,BBB
2018-10-10,323.5130912376715,326.0918612550404,323.06741932165136,326.0918612550404,912,BBB
2018-10-11,326.0918612550404,326.5957776836148,321.8831512868212,322.4066345961004,1073,BBB
2018-10-12,322.4066345961004,323.0146569202632,320.93437635350796,321.03950331805913,995,BBB
2018-10-15,319.49960668137317,322.54147078670564,319.3064401154964,322.54147078670564,1059,BBB
2018-10-16,322.54147078670564,325.2634093030315,322.54147078670564,324.27825550226515,925,BBB
2018-10-17,324.27825550226515,325.3092251161392,324.2166353130855,325.08379159538333,1161,BBB
2018-10-18,325.08379159538333,327.30181419590843,325.0468438804052,326.91112073380503,1161,BBB
2018-10-19,326.91112073380503,326.91112073380503,324.63642183962406,325.2796233617815,1096,BBB
2018-10-22,322.36268235807756,322.80572869408127,321.1543902175087,321.8262202715349,1169,BBB
2018-10-23,321.8262202715349,323.2702582690401,321.6192088809491,323.2702582690401,1142,BBB
2018-10-24,323.2702582690401,324.4534245696589,320.89804782731545,320.89804782731545,1012,BBB
2018-10-25,320.89804782731545,322.3364417083567,319.5229256149213,321.0262743231802,1134,BBB
2018-10-26,321.0262743231802,321.52873428506643,319.59268551843036,321.52873428506643,1155,BBB
2018-10-29,318.71820581229497,319.72140676247153,317.9549976205494,319.17529838073204,1071,BBB
2018-10-30,319.17529838073204,319.17529838073204,316.2210800474568,316.6792841244761,1118,BBB
2018-10-31,316.6792841244761,316.6792841244761,314.2267086826959,314.61143157347857,1092,BBB
2018-11-1,314.61143157347857,317.6361051166153,314.61143157347857,316.85142712477773,923,BBB
2018-11-2,316.85142712477773,319.9301148811821,316.56565557478353,319.89721342946024,836,BBB
2018-11-5,319.68682157685777,320.3991445856681,318.1216588243075,320.3991445856681,949,BBB
2018-11-6,320.3991445856681,321.2057977719562,318.9814127919987,320.3502971733149,1132,BBB
2018-11-7,320.3502971733149,323.8079115261053,320.3502971733149,323.05656557353285,1138,BBB
2018-11-8,323.05656557353285,323.7564253880115,322.2373040341231,323.18545758877974,967,BBB
2018-11-9,323.18545758877974,325.12565595921075,322.89009822446025,323.50855769232066,842,BBB
2018-11-12,319.6275981322065,320.7999596325761,318.6975339384804,320.7999596325761,1033,BBB
2018-11-13,320.7999596325761,321.58817884586455,319.275483821577,319.67236114304734,1096,BBB
2018-11-14,319.67236114304734,321.66504608788955,318.16545481818355,318.1661435287747,1054,BBB
2018-11-15,318.1661435287747,318.1661435287747,316.986857846349,316.986857846349,1068,BBB
2018-11-16,316.986857846349,317.8384957453421,315.86917881012397,315.86917881012397,1004,BBB
2018-11-19,312.7355065676189,314.54873689239986,312.5145441123787,313.9696089628968,916,BBB
2018-11-20,313.9696089628968,315.8838087989388,311.9072088674776,313.06661027829483,767,BBB
2018-11-21,313.06661027829483,314.2869404351346,313.01622843396166,313.26018971286265,1205,BBB
2018-11-22,313.26018971286265,314.15538559138827,312.4680294856139,312.4680294856139,855,BBB
2018-11-23,312.4680294856139,313.38717961456155,311.68997636847774,312.34078400054864,1052,BBB
2018-11-26,310.72296156425983,311.74076076830335,309.6587007564428,309.6587007564428,861,BBB
2018-11-27,309.6587007564428,310.9963703692568,309.15743427657986,309.3410309719473,920,BBB
2018-11-28,309.3410309719473,309.3410309719473,306.9951984681996,306.9951984681996,806,BBB
2018-11-29,306.9951984681996,310.2748201823129,306.9951984681996,310.2528768518425,1004,BBB
2018-11-30,310.2528768518425,311.7564392763017,309.6621898222474,311.7564392763017,854,BBB
2018-12-3,312.64134694610686,314.32721965995444,312.24433090000684,314.02949790907934,1066,BBB
2018-12-4,314.02949790907934,314.02949790907934,311.65750457472905,312.4147321092089,1111,BBB
2018-12-5,312.4147321092089,313.11102133544216,309.52586158175677,310.8079090711277,995,BBB
2018-12-6,310.8079090711277,310.8079090711277,307.00257978819883,308.89621915029824,1105,BBB
2018-12-7,308.89621915029824,309.81065740786073,307.30311647253706,307.30311647253706,872,BBB
2018-12-10,302.93504892496367,303.76093139281454,302.5753016793857,303.1297423133408,876,BBB
2018-12-11,303.1297423133408,303.61256375974386,299.30692258138805,299.30692258138805,1016,BBB
2018-12-12,299.30692258138805,301.04178742588607,298.8405547238278,300.05411505779955,1158,BBB
2018-12-13,300.05411505779955,301.8259007652306,299.67698213808507,300.67754243641593,1184,BBB
2018-12-14,300.67754243641593,300.67754243641593,298.78359329268324,298.99700496088514,1119,BBB
2018-12-17,301.7466237470974,303.57546528150004,301.02898003315,303.57546528150004,1008,BBB
2018-12-18,303.57546528150004,304.5752158537633,302.75665345927837,302.96107596288385,975,BBB
2018-12-19,302.96107596288385,304.7771500159704,302.15837147887225,304.7771500159704,874,BBB
2018-12-20,304.7771500159704,305.4068461999225,302.4133902599917,303.10626686613875,821,BBB
2018-12-21,303.10626686613875,303.59492475399236,302.3541066003508,302.5857630943729,835,BBB
2018-12-24,301.48725259280286,302.6787161870374,301.18560216062656,302.6787161870374,998,BBB
2018-12-25,302.6787161870374,306.89338046459073,302.6787161870374,305.8518788065474,884,BBB
2018-12-26,305.8518788065474,307.7104507978455,305.61186339500875,306.1492230274688,1046,BBB
2018-12-27,306.1492230274688,306.72947826087295,305.54094001243385,306.15509811746017,1072,BBB
2018-12-28,306.15509811746017,308.3747341922625,305.5129052559049,306.59792274468174,984,BBB
2018-12-31,305.86596371473314,305.86596371473314,303.3642857341229,304.01326640032414,942,BBB
2019-1-1,304.01326640032414,307.87036172380556,303.16394711953404,307.42111443748547,894,BBB
2019-1-2,307.42111443748547,310.18790852029656,307.42111443748547,307.449340386153,1148,BBB
2019-1-3,307.449340386153,309.1266919883392,307.449340386153,307.51167697338104,794,BBB
2019-1-4,307.51167697338104,308.39848076691504,306.8445525976553,307.35295215199255,1174,BBB
2019-1-7,307.3071347790805,307.96026614732136,305.3836852235348,306.43883986943734,941,BBB
2019-1-8,306.43883986943734,307.04383740951135,305.06293714419866,305.8204282407184,807,BBB
2019-1-9,305.8204282407184,305.8569057847065,300.87376809142205,301.0264904641077,1052,BBB
2019-1-10,301.0264904641077,301.0264904641077,298.2705281215232,298.48246721319913,972,BBB
2019-1-11,298.48246721319913,298.97255775177797,295.1503623030157,295.2369975667915,998,BBB
2019-1-14,296.3326536250386,297.9150503555143,296.3326536250386,297.3226704502397,886,BBB
2019-1-15,297.3226704502397,297.74412809905215,295.71929570641134,296.56682529199594,978,BBB
2019-1-16,296.56682529199594,297.1113407663498,293.054153176696,293.46036045142205,959,BBB
2019-1-17,293.46036045142205,295.3290296525893,293.46036045142205,295.2983509745682,1039,BBB
2019-1-18,295.2983509745682,295.2983509745682,294.08042812034313,295.2290216001223,966,BBB
2019-1-21,297.72645802087607,298.22252824152406,295.60260204121937,295.60260204121937,1180,BBB
2019-1-22,295.60260204121937,296.2574575143475,294.73546836984724,295.1117210155867,1141,BBB
2019-1-23,295.1117210155867,300.9835604418112,295.1117210155867,300.9835604418112,1090,BBB
2019-1-24,300.9835604418112,302.5642333082422,300.9835604418112,301.50827935123954,714,BBB
2019-1-25,301.50827935123954,302.70531840155627,300.45224026064454,302.4067618348125,833,BBB
2019-1-28,299.72176849099765,301.26023908555396,299.2445200515916,300.76337640078435,1040,BBB
2019-1-29,300.76337640078435,302.51509516227185,298.844453150903,302.51509516227185,937,BBB
2019-1-30,302.51509516227185,303.31444962791716,301.66999488678897,302.34705706420976,811,BBB
2019-1-31,302.34705706420976,302.34705706420976,299.2268663133987,300.11759110580357,915,BBB
2019-2-1,300.11759110580357,300.42598060155245,299.170273493837,299.7308743316921,1027,BBB
2019-2-4,301.9091974401838,303.47463855797355,301.71204956546575,303.1917491972771,1057,BBB
2019-2-5,303.1917491972771,304.9644037144573,303.02507239280675,304.4452225387123,989,BBB
2019-2-6,304.4452225387123,305.9830945773635,303.40023200030174,304.00676882006275,905,BBB
2019-2-7,304.00676882006275,305.36265791737736,304.00676882006275,305.2662759042222,751,BBB
2019-2-8,305.2662759042222,306.716026416769,305.09712596573206,306.575337392257,924,BBB
2019-2-11,308.825393410095,309.2326548343538,307.25354556249914,308.5281288157191,970,BBB
2019-2-12,308.5281288157191,308.956540717159,307.74803091994653,308.4845153676557,1109,BBB
2019-2-13,308.4845153676557,308.830479845224,306.54811393907494,308.3492941743363,1086,BBB
2019-2-14,308.3492941743363,311.02464513949894,308.3492941743363,310.40652824430964,999,BBB
2019-2-15,310.40652824430964,313.1880715587925,310.40652824430964,312.88579431440075,1040,BBB
2019-2-18,313.4304459085438,313.5484900621243,310.5698186128074,310.5698186128074,934,BBB
2019-2-19,310.5698186128074,311.48656463866126,309.64062354796715,309.65141412113314,1029,BBB
2019-2-20,309.65141412113314,310.39565251717937,306.9711181124224,308.75407494102745,854,BBB
2019-2-21,308.75407494102745,309.61232418830207,307.97334485580564,309.02993991189885,978,BBB
2019-2-22,309.02993991189885,310.1304225861703,308.66007707558384,309.26448550718794,933,BBB
2019-2-25,306.3581736459717,308.02895585466854,306.35367895627866,307.30380300964515,981,BBB
2019-2-26,307.30380300964515,308.4598932124946,306.6636666428843,308.4598932124946,883,BBB
2019-2-27,308.4598932124946,311.24855432942815,306.9351952329833,311.0856207167742,870,BBB
2019-2-28,311.0856207167742,311.7099797486522,307.5008864447505,307.58413482211654,961,BBB
2019-3-1,307.58413482211654,309.33785206756767,307.4837727232995,309.33785206756767,989,BBB
2019-3-4,308.26434119654857,308.9123707114434,307.78085383165006,308.09876251910254,892,BBB
2019-3-5,308.09876251910254,308.4127280460409,306.9374078064086,306.9813892668102,1003,BBB
2019-3-6,306.9813892668102,306.9813892668102,304.1787731745494,306.3713039452666,877,BBB
2019-3-7,306.3713039452666,307.3700690376201,306.3713039452666,306.5876979080071,994,BBB
2019-3-8,306.5876979080071,308.34378498265085,306.2651394742007,308.34378498265085,953,BBB
2019-3-11,304.6246925503808,307.16117538513197,304.6246925503808,306.0759167175075,906,BBB
2019-3-12,306.0759167175075,306.68677826678976,304.62363007811086,304.8757312763816,861,BBB
2019-3-13,304.8757312763816,305.4454363020695,303.96524047387317,304.07040719053015,915,BBB
2019-3-14,304.07040719053015,305.4301707248233,303.79156527006006,304.14900229818704,983,BBB
2019-3-15,304.14900229818704,305.0260720419105,303.1728075221208,304.7597176821497,901,BBB
2019-3-18,307.34091235781847,307.34091235781847,305.97031459270534,305.97031459270534,1154,BBB
2019-3-19,305.97031459270534,306.47087855656633,305.0280604478599,306.27014201897504,926,BBB
2019-3-20,306.27014201897504,308.984751855567,306.1214610012094,308.96253581537974,735,BBB
2019-3-21,308.96253581537974,310.430050501559,308.2177832728679,310.2755125130537,778,BBB
2019-3-22,310.2755125130537,310.35895303343284,308.5512705968303,308.5512705968303,961,BBB
2019-3-25,310.93209709934894,310.93209709934894,309.07433019940953,310.0468860414885,987,BBB
2019-3-26,310.0468860414885,310.0468860414885,307.25525414720397,307.42054813727606,981,BBB
2019-3-27,307.42054813727606,309.5957804536375,307.42054813727606,309.5957804536375,1042,BBB
2019-3-28,309.5957804536375,309.5957804536375,304.1730932373565,304.1730932373565,1145,BBB
2019-3-29,304.1730932373565,307.1576288345635,304.03341354709505,305.6950179101696,1001,BBB
2019-4-1,304.65045568741857,305.7753669984342,304.1282917703983,304.1282917703983,1098,BBB
2019-4-2,304.1282917703983,306.0370092164135,303.55557652680005,304.9819428067089,897,BBB
2019-4-3,304.9819428067089,306.9697284919808,304.9819428067089,306.9697284919808,1004,BBB
2019-4-4,306.9697284919808,307.774231832539,306.76764631139895,307.2824663125989,971,BBB
2019-4-5,307.2824663125989,307.5062125924802,304.4621245505672,305.00242527821746,1019,BBB
2019-4-8,304.80486474963556,305.2620922451082,303.87976180526147,305.2620922451082,921,BBB
2019-4-9,305.2620922451082,305.2620922451082,303.6925876808537,304.1968273693971,922,BBB
2019-4-10,304.1968273693971,306.68134720174345,304.1968273693971,306.68134720174345,795,BBB
2019-4-11,306.68134720174345,308.55206631908555,305.8994966564676,307.3341790667084,1011,BBB
2019-4-12,307.3341790667084,308.78762659481885,307.33288386104977,308.78762659481885,940,BBB
2019-4-15,309.30017521411065,309.6869132714508,307.73971074998593,308.1915145019232,998,BBB
2019-4-16,308.1915145019232,309.64235307012007,307.5461968003766,308.07613817980797,1129,BBB
2019-4-17,308.07613817980797,309.91791918576314,305.77526576146875,306.73005882801584,969,BBB
2019-4-18,306.73005882801584,308.9744646176517,306.45946485861305,307.7078693081159,1125,BBB
2019-4-19,307.7078693081159,314.61630907657525,307.7078693081159,314.47694703962804,1137,BBB
2019-4-22,310.6942675703463,311.8724662308511,309.7459748916352,311.85543393856614,936,BBB
2019-4-23,311.85543393856614,311.88235945456717,310.7352603282205,311.44537894462934,1066,BBB
2019-4-24,311.44537894462934,311.6129700583993,310.2096603681465,311.3517541948106,992,BBB
2019-4-25,311.3517541948106,312.09345737819376,309.63142521683886,310.1471312169839,951,BBB
2019-4-26,310.1471312169839,310.92361524596816,309.27304768055023,309.27304768055023,1012,BBB
2019-4-29,307.772009952732,309.13196608524555,306.49461657813447,309.13196608524555,811,BBB
2019-4-30,309.13196608524555,310.91661529120097,309.13196608524555,310.6538699828284,881,BBB
2019-5-1,310.6538699828284,311.75979804606766,309.7365564721906,310.46337159503497,972,BBB
2019-5-2,310.46337159503497,310.46337159503497,307.45673766251724,309.6754588214803,1142,BBB
2019-5-3,309.6754588214803,311.60530446787834,308.69967030341553,311.60530446787834,918,BBB
2019-5-6,315.0943029425173,315.9547049626281,313.5074309446,313.5074309446,965,BBB
2019-5-7,313.5074309446,316.3175249012411,312.843534282539,316.108398332993,1162,BBB
2019-5-8,316.108398332993,316.1411751766056,314.2121595534976,314.6633765294512,1003,BBB
2019-5-9,314.6633765294512,315.919697308476,314.10902519501457,315.919697308476,1064,BBB
2019-5-10,315.919697308476,316.2601447676251,315.04757609264294,315.45086328577787,915,BBB
2019-5-13,319.8966731566872,321.7423439001298,318.9947685756335,321.7423439001298,918,BBB
2019-5-14,321.7423439001298,322.9334032939749,321.08696140915106,322.9334032939749,1035,BBB
2019-5-15,322.9334032939749,325.76827946563014,322.5884291889627,324.6353933182671,1087,BBB
2019-5-16,324.6353933182671,327.1294817804852,324.45585972280634,327.1294817804852,960,BBB
2019-5-17,327.1294817804852,331.63503143421997,327.1294817804852,331.63503143421997,989,BBB
2019-5-20,333.02736430106404,333.02736430106404,328.9780990948927,329.7247875845317,1069,BBB
2019-5-21,329.7247875845317,333.10244157659946,329.7247875845317,332.9614919256778,1087,BBB
2019-5-22,332.9614919256778,334.4746336978298,332.81638346274127,334.15496216132703,1106,BBB
2019-5-23,334.15496216132703,335.8374839463964,333.70906150499775,335.8374839463964,1037,BBB
2019-5-24,335.8374839463964,335.8374839463964,333.65611976001367,334.70273989601685,807,BBB
2019-5-27,334.7705840386037,334.828468881408,333.1209086218487,333.4424295353914,973,BBB
2019-5-28,333.4424295353914,334.15707096603563,330.3470864417368,330.76170890112843,993,BBB
2019-5-29,330.76170890112843,333.41208746989884,330.38620464195554,332.953682216531,964,BBB
2019-5-30,332.953682216531,333.7203854646735,332.50417767483026,332.71089231475645,900,BBB
2019-5-31,332.71089231475645,333.51473006153003,331.3630216642355,332.02387170109745,894,BBB
2019-6-3,334.68608259400867,335.4714199127914,333.4521802125308,335.0205530580285,952,BBB
2019-6-4,335.0205530580285,336.660475376025,334.2172683678035,336.660475376025,1074,BBB
2019-6-5,336.660475376025,338.4208556325304,336.4010327805103,337.89783348803496,1071,BBB
2019-6-6,337.89783348803496,338.61261133511033,335.9956845027258,336.69184301666934,1087,BBB
2019-6-7,336.69184301666934,338.4686448528171,336.19138649896945,337.49795122362616,1144,BBB
2019-6-10,335.84514461087815,337.39981473067206,333.36862955118823,333.57928057622513,903,BBB
2019-6-11,333.57928057622513,335.7562665135053,333.2068071359912,335.61385075870203,800,BBB
2019-6-12,335.61385075870203,335.61385075870203,332.15764506798234,332.40562918923615,812,BBB
2019-6-13,332.40562918923615,334.43307776231495,331.04476825151596,333.10649735667346,1015,BBB
2019-6-14,333.10649735667346,333.10649735667346,330.7732186520709,331.8186903161349,992,BBB
2019-6-17,334.3654650454229,334.5252903091662,332.88406951583664,333.78565675366343,976,BBB
2019-6-18,333.78565675366343,333.78565675366343,331.816914529214,333.5887687587959,895,BBB
2019-6-19,333.5887687587959,334.52609900986994,332.5994119538052,334.52609900986994,938,BBB
2019-6-20,334.52609900986994,335.2323425814663,333.27800327460113,334.5199835835713,897,BBB
2019-6-21,334.5199835835713,335.08817984854676,333.02990289652087,333.5181836209462,948,BBB
2019-6-24,335.3125507844055,336.8485454511069,334.655887756193,336.2228095871485,1013,BBB
2019-6-25,336.2228095871485,336.2228095871485,334.7136956009562,334.7390326941555,1005,BBB
2019-6-26,334.7390326941555,335.2535508062084,332.4485590357212,332.9447475176659,972,BBB
2019-6-27,332.9447475176659,336.41393957275477,332.7584721273306,336.118626015038,1044,BBB
2019-6-28,336.118626015038,337.17762442464897,334.71709535066367,337.11740084444324,1027,BBB
2019-7-1,340.49705857672126,342.4306079385585,340.1284712167117,341.4856866475473,1079,BBB
2019-7-2,341.4856866475473,341.6440273830556,338.85698500205353,339.0447846180662,916,BBB
2019-7-3,339.0447846180662,339.0447846180662,337.39223141148216,338.79409748201726,1076,BBB
2019-7-4,338.79409748201726,339.7572924370656,336.4931414530264,336.4931414530264,1025,BBB
2019-7-5,336.4931414530264,336.8068098953831,333.65664281542314,335.3616473702854,1010,BBB
2019-7-8,338.4328935132871,338.4328935132871,336.3690044795572,336.3690044795572,984,BBB
2019-7-9,336.3690044795572,338.2500623739083,335.5237748535737,337.2985821342032,919,BBB
2019-7-10,337.2985821342032,338.12367237409285,334.8836891549659,334.9408287759015,919,BBB
2019-7-11,334.9408287759015,337.17075418848196,334.9408287759015,337.17075418848196,972,BBB
2019-7-12,337.17075418848196,338.18726690003473,335.7239838344473,337.6875018460904,897,BBB
2019-7-15,343.78184335268554,347.05679721072744,343.72499498310157,346.71517322618405,1064,BBB
2019-7-16,346.71517322618405,348.2454692560613,346.5651666267561,346.9856652579073,1111,BBB
2019-7-17,346.9856652579073,349.43899668582486,346.9856652579073,347.3003684805712,920,BBB
2019-7-18,347.3003684805712,348.4195801395423,346.83075638960224,347.71804659906775,968,BBB
2019-7-19,347.71804659906775,349.2213924243924,347.0708651582475,349.143551704976,1014,BBB
2019-7-22,347.7278537003222,349.71775303974624,347.52361798847375,347.52361798847375,892,BBB
2019-7-23,347.52361798847375,350.03415601676545,347.52361798847375,350.03415601676545,964,BBB
2019-7-24,350.03415601676545,350.9697016270893,349.14097309697604,350.69485318942276,1120,BBB
2019-7-25,350.69485318942276,351.1042925315528,345.8407889127811,345.8407889127811,1069,BBB
2019-7-26,345.8407889127811,345.8407889127811,343.07525891948933,343.07525891948933,1175,BBB
2019-7-29,344.4375291178892,345.65997290705354,342.21625882436877,342.21625882436877,935,BBB
2019-7-30,342.21625882436877,344.5646990464215,342.21625882436877,343.2134930945347,850,BBB
2019-7-31,343.2134930945347,343.9230059477358,342.02463627165247,343.0602837715994,957,BBB
2019-8-1,343.0602837715994,343.18261003864507,339.60596051265384,340.5314463351387,891,BBB
2019-8-2,340.5314463351387,345.9772273721999,339.89680728199966,344.84356608167485,899,BBB
2019-8-5,346.1910966003188,348.12753900903493,345.7429043852465,345.899301117955,991,BBB
2019-8-6,345.899301117955,345.899301117955,344.59801440328846,345.547001855276,935,BBB
2019-8-7,345.547001855276,347.53587672712774,345.36940708983076,345.39720277307396,1063,BBB
2019-8-8,345.39720277307396,345.7083146256942,343.10302999250825,344.6817981459348,1032,BBB
2019-8-9,344.6817981459348,344.6817981459348,342.47133677961034,344.32134024881327,1007,BBB
2019-8-12,345.2778376086156,346.16476576242485,344.3931585424071,345.86087244851035,1070,BBB
2019-8-13,345.86087244851035,346.3099808983695,344.5997289835213,344.6925617941081,1081,BBB
2019-8-14,344.6925617941081,346.84777196466104,344.14673417545896,345.7407696731591,871,BBB
2019-8-15,345.7407696731591,348.38818766522877,344.22689058626304,346.99581441502755,948,BBB
2019-8-16,346.99581441502755,347.5330537043103,344.279900774744,345.6180069345177,885,BBB
2019-8-19,342.3059409434282,343.114549638434,340.3582800970197,342.11723388914135,988,BBB
2019-8-20,342.11723388914135,342.5490379050385,338.32611230648234,338.32611230648234,974,BBB
2019-8-21,338.32611230648234,339.12773613566526,337.8682514250294,338.37563502379595,834,BBB
2019-8-22,338.37563502379595,342.2125646606096,338.04614468251907,340.34646092901545,898,BBB
2019-8-23,340.34646092901545,341.18226205150125,339.0332320694655,339.3425657107968,880,BBB
2019-8-26,338.85811169150855,341.0676239052514,338.02145295999406,340.7772504422589,1028,BBB
2019-8-27,340.7772504422589,341.32715937375013,338.9311665663527,339.16465411874,967,BBB
2019-8-28,339.16465411874,339.314630751691,335.5797444109609,336.8174035284415,1004,BBB
2019-8-29,336.8174035284415,339.8780195094717,336.79145682458875,338.6081747131108,1047,BBB
2019-8-30,338.6081747131108,340.27192698433663,337.9097078174976,340.27192698433663,1053,BBB
2019-9-2,346.98640143117456,348.2692604151745,346.80558117546434,346.9035556824768,1021,BBB
2019-9-3,346.9035556824768,346.9035556824768,342.0575407041948,342.0575407041948,934,BBB
2019-9-4,342.0575407041948,342.6688746368604,341.0468216617728,341.75665963543963,1201,BBB
2019-9-5,341.75665963543963,341.75665963543963,339.1002320148758,339.1002320148758,1124,BBB
2019-9-6,339.1002320148758,340.19235213305836,334.7149742715028,334.7149742715028,922,BBB
2019-9-9,335.49884023869134,337.9472465575202,335.0737113527542,337.9472465575202,918,BBB
2019-9-10,337.9472465575202,338.8577661296484,337.7436191017206,338.8478081666885,1038,BBB
2019-9-11,338.8478081666885,338.8478081666885,334.24013548854265,334.776537215652,1084,BBB
2019-9-12,334.776537215652,337.19571876470127,333.7822205933937,336.7889258984777,929,BBB
2019-9-13,336.7889258984777,336.81399604765653,335.3694904051423,335.584801313337,950,BBB
2019-9-16,334.4295208184679,337.95467663164646,334.4295208184679,337.7445036871368,981,BBB
2019-9-17,337.7445036871368,339.6796975512039,337.5358692797669,338.17087210256227,936,BBB
2019-9-18,338.17087210256227,339.140996876519,336.3825389714502,336.7772872428369,1130,BBB
2019-9-19,336.7772872428369,338.39961776404607,336.60671826557734,338.2836549805319,987,BBB
2019-9-20,338.2836549805319,338.7986142923091,335.7808555975373,335.7808555975373,1064,BBB
2019-9-23,336.83364507521384,338.9380924108385,335.91847800120246,338.2926969730776,985,BBB
2019-9-24,338.2926969730776,340.43526947856816,338.2926969730776,340.066630959805,1106,BBB
2019-9-25,340.066630959805,340.12847734629497,338.08102268898654,339.279628504443,941,BBB
2019-9-26,339.279628504443,342.401160398445,339.279628504443,341.36722089990917,900,BBB
2019-9-27,341.36722089990917,343.09162816925283,340.99009104138037,341.90218083985485,932,BBB
2005-10-3,88.83340253284783,89.50918619136898,88.83340253284783,89.22352799894887,974,CCC
2005-10-4,89.22352799894887,89.54507923623201,89.11531564041881,89.48333114736114,1017,CCC
2005-10-5,89.48333114736114,90.00408015221996,89.2961177982553,89.4887401482274,946,CCC
2005-10-6,89.4887401482274,89.4887401482274,88.99192107809841,89.25677705394791,938,CCC
2005-10-7,89.25677705394791,90.07897128333093,89.25677705394791,89.58072850574996,1003,CCC
2005-10-10,88.45201476951512,88.90705829579522,88.3087385167927,88.58423829156473,989,CCC
2005-10-11,88.58423829156473,88.73566903482804,88.24205612150202,88.24205612150202,1011,CCC
2005-10-12,88.24205612150202,88.8572106169859,88.24205612150202,88.83708207060069,727,CCC
2005-10-13,88.83708207060069,88.83708207060069,87.9932137870998,88.22193914430747,921,CCC
2005-10-14,88.22193914430747,88.7799285932642,88.05398582564384,88.71560019410335,959,CCC
2005-10-17,88.32358986387464,88.93438155759628,88.24793960540963,88.62999261729536,954,CCC
2005-10-18,88.62999261729536,88.75697686665272,87.3304608602668,87.46923901517522,856,CCC
2005-10-19,87.46923901517522,87.72031900456055,86.71290627360872,86.71290627360872,877,CCC
2005-10-20,86.71290627360872,87.9879730103523,86.68323680346005,87.7932334282589,1011,CCC
2005-10-21,87.7932334282589,88.70924172288736,87.7932334282589,88.59272709139256,993,CCC
2005-10-24,89.49969638024461,89.72058306981464,88.73394910168544,88.73394910168544,920,CCC
2005-10-25,88.73394910168544,88.73394910168544,87.96373565948768,88.20661938778818,1031,CCC
2005-10-26,88.20661938778818,88.26977111497202,87.39045534283238,87.5371919039917,1126,CCC
2005-10-27,87.5371919039917,87.62699342656921,86.59038993946595,86.59038993946595,1157,CCC
2005-10-28,86.59038993946595,87.0175495732605,86.06568629032697,86.06568629032697,909,CCC
2005-10-31,85.1215448129251,85.1215448129251,84.1613858400578,84.25167162936155,921,CCC
2005-11-1,84.25167162936155,84.53144907783258,83.73036107369296,83.73036107369296,1088,CCC
2005-11-2,83.73036107369296,83.8939964939231,83.22652297829474,83.34969518045489,1098,CCC
2005-11-3,83.34969518045489,83.39499768488992,82.74255184756937,82.74255184756937,1034,CCC
2005-11-4,82.74255184756937,82.74255184756937,82.14518885571073,82.14518885571073,1101,CCC
2005-11-7,82.65998744163294,83.26582639486202,82.64733638043182,82.89424420228033,1111,CCC
2005-11-8,82.89424420228033,82.96704272884806,82.52201156582123,82.60953385025938,990,CCC
2005-11-9,82.60953385025938,82.95520079755904,82.31647022394094,82.51403032533818,979,CCC
2005-11-10,82.51403032533818,83.24674113345877,82.51403032533818,83.18641109214262,1051,CCC
2005-11-11,83.18641109214262,83.18660804034477,82.40553411311355,82.40553411311355,1221,CCC
2005-11-14,82.322458459135,82.83049748039767,82.21947296893293,82.65873619056731,855,CCC
2005-11-15,82.65873619056731,82.72648267901877,81.76241979355169,81.8323104554172,1063,CCC
2005-11-16,81.8323104554172,81.8323104554172,81.38313239759391,81.44986655653362,1105,CCC
2005-11-17,81.44986655653362,81.46318323854466,81.05232247276037,81.1852976753188,962,CCC
2005-11-18,81.1852976753188,81.76209439880762,80.83439610238435,81.60876997160396,1032,CCC
2005-11-21,80.76198885035433,81.15841674699398,80.45331113115716,81.13163708838547,1047,CCC
2005-11-22,81.13163708838547,81.21240746765689,80.89114087472575,81.07331622776479,1095,CCC
2005-11-23,81.07331622776479,81.54253437482873,80.99559758373263,81.5064350768392,853,CCC
2005-11-24,81.5064350768392,81.53169294250797,80.99534109753647,81.35544277642849,937,CCC
2005-11-25,81.35544277642849,81.40268913514872,80.63934622672431,81.32805300580705,931,CCC
2005-11-28,81.69142335547703,81.75755285275297,81.16035880473538,81.53082482553292,1107,CCC
2005-11-29,81.53082482553292,81.62232460053366,81.02145649486059,81.62232460053366,1046,CCC
2005-11-30,81.62232460053366,82.14694616207369,81.62232460053366,82.08812732545017,983,CCC
2005-12-1,82.08812732545017,82.44293339736288,81.97154762044372,82.11600763901068,1012,CCC
2005-12-2,82.11600763901068,82.4661311190749,81.83188777893665,82.41539823719981,1001,CCC
2005-12-5,82.78785280897593,83.35058255508335,82.57707943028227,83.17537294814498,887,CCC
2005-12-6,83.17537294814498,83.48598676041352,83.00082212599374,83.05043710996304,1221,CCC
2005-12-7,83.05043710996304,83.36319124375227,82.61085107687354,83.36319124375227,1225,CCC
2005-12-8,83.36319124375227,83.36319124375227,82.27643869252121,82.67720935422822,1038,CCC
2005-12-9,82.67720935422822,82.72138903645762,81.34430236040922,81.39982676034374,838,CCC
2005-12-12,81.79630619015684,81.79630619015684,81.1130581023653,81.1130581023653,1054,CCC
2005-12-13,81.1130581023653,81.34092671784106,80.69210051951363,81.22706559235534,1123,CCC
2005-12-14,81.22706559235534,81.93454486591517,81.07001715531446,81.93454486591517,975,CCC
